latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
36.70000457763672,-119.80000305175781,91.0,0,,,FRES_OPENMETEO,Fresno - Open-Meteo,fresno_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2025-07-01,2025-07-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2025-07-01T00:00,12.9,7.1,158.0,448.0,1.6,1.3,156.0,142.17686,40.2,0.0,0.0,6.889557,303.2749,10.089495,995.484
2025-07-01T01:00,12.2,6.6,160.0,448.0,2.2,1.3,155.0,148.9796,38.45,0.0,0.0,10.4166975,350.04944,12.934992,995.82465
2025-07-01T02:00,11.7,6.2,163.0,448.0,3.1,1.4,153.0,150.5102,37.9,0.0,0.0,11.345713,358.18173,12.735449,995.7082
2025-07-01T03:00,13.0,6.4,165.0,448.0,4.8,1.4,145.0,148.34183,36.55,0.0,0.0,10.261579,344.7448,13.051697,995.9617
2025-07-01T04:00,20.3,9.1,165.0,448.0,7.7,1.4,128.0,142.60202,35.0,0.0,0.0,14.474059,349.24908,15.300165,996.2087
2025-07-01T05:00,30.3,11.2,165.0,448.0,11.3,1.5,105.0,132.82314,33.35,0.0,0.0,16.03213,331.13293,17.733355,996.6496
2025-07-01T06:00,41.3,12.6,165.0,448.0,14.4,1.5,87.0,118.154755,31.85,0.0,0.0,16.144905,329.14587,19.23155,996.8968
2025-07-01T07:00,46.9,13.9,168.0,448.0,16.2,1.6,77.0,100.08502,30.4,0.0,0.0,11.7,306.86996,21.848316,997.24414
2025-07-01T08:00,49.6,15.1,172.0,449.0,17.4,1.7,70.0,80.527214,28.85,0.0,0.0,10.948973,297.4075,24.895931,997.2909
2025-07-01T09:00,50.5,15.9,175.0,449.0,18.9,1.8,64.0,62.2449,27.6,0.0,0.0,12.284918,309.05313,27.237917,997.3473
2025-07-01T10:00,49.0,16.1,174.0,450.0,21.4,1.9,55.0,50.416668,26.75,0.0,0.0,8.435069,320.1945,28.926075,997.6151
2025-07-01T11:00,46.4,16.4,170.0,450.0,24.2,2.0,47.0,50.602837,25.9,0.0,0.0,6.391901,302.3474,30.83331,997.7836
2025-07-01T12:00,33.1,17.1,170.0,451.0,24.8,2.1,45.0,50.76241,24.8,0.0,0.0,5.0816135,292.93213,33.37001,998.1412
2025-07-01T13:00,31.0,16.9,176.0,452.0,22.5,2.3,57.0,50.851067,23.45,0.0,0.0,3.244996,303.6901,37.185078,998.68774
2025-07-01T14:00,29.9,17.1,185.0,453.0,19.2,2.5,74.0,50.93085,23.95,0.0,0.0,3.7842832,334.65387,36.82482,999.20013
2025-07-01T15:00,30.5,16.8,190.0,453.0,15.7,2.7,92.0,50.992905,25.85,0.0,0.0,1.98,360.0,32.766705,999.46454
2025-07-01T16:00,31.4,15.5,188.0,453.0,11.7,2.7,112.0,50.984043,28.05,0.0,0.0,1.4512063,172.87508,28.212217,999.54016
2025-07-01T17:00,30.5,14.6,181.0,452.0,7.4,2.6,133.0,50.91312,30.3,0.0,0.0,3.62243,243.43501,24.771318,999.12177
2025-07-01T18:00,28.4,13.6,175.0,451.0,4.2,2.4,150.0,50.895393,32.55,0.0,0.0,5.6835546,259.046,21.501682,998.9988
2025-07-01T19:00,26.5,12.9,170.0,450.0,2.7,2.2,159.0,50.92199,34.5,0.0,13.0,7.0774574,262.69434,18.951443,998.56805
2025-07-01T20:00,24.5,12.4,165.0,450.0,2.2,2.0,164.0,50.984043,36.25,0.0,84.0,7.040739,265.60138,16.740503,997.93207
2025-07-01T21:00,22.8,12.2,161.0,449.0,1.9,1.8,167.0,66.709175,37.7,0.0,40.0,6.4799995,270.0,14.892809,997.6817
2025-07-01T22:00,20.7,11.8,159.0,449.0,1.4,1.7,168.0,90.09354,38.9,0.0,0.0,7.256032,293.38525,13.161401,997.0269
2025-07-01T23:00,18.5,11.0,158.0,448.0,1.1,1.6,167.0,110.07652,39.15,0.0,0.0,9.807935,317.2312,12.240841,996.2429
2025-07-02T00:00,8.7,7.1,158.0,448.0,1.5,1.3,161.0,126.02041,38.75,0.0,0.0,12.330985,326.3099,11.868466,995.63605
2025-07-02T01:00,8.4,6.8,158.0,448.0,2.7,1.3,155.0,136.43707,37.85,0.0,0.0,13.276144,319.39877,11.862232,995.60724
2025-07-02T02:00,8.4,6.8,159.0,448.0,4.4,1.2,146.0,141.11395,37.1,0.0,1.0,14.037692,319.15973,12.054841,995.38556
2025-07-02T03:00,8.8,7.3,160.0,448.0,5.8,1.2,137.0,140.2636,35.85,0.0,1.0,13.891522,328.78165,13.468274,995.3453
2025-07-02T04:00,9.0,7.7,161.0,449.0,6.5,1.3,129.0,135.58673,34.6,0.0,1.0,15.141414,331.6071,15.480687,995.50256
2025-07-02T05:00,8.4,7.4,162.0,449.0,6.9,1.4,121.0,128.14627,33.55,0.0,0.0,15.617529,334.02567,15.905843,996.06226
2025-07-02T06:00,8.0,7.2,163.0,450.0,7.7,1.5,111.0,118.36734,32.4,0.0,0.0,15.825675,326.12915,15.593371,996.51935
2025-07-02T07:00,8.3,7.6,166.0,450.0,9.3,1.5,97.0,106.25,30.65,0.0,0.0,15.530151,315.9391,19.957928,996.7577
2025-07-02T08:00,8.8,8.2,169.0,449.0,11.3,1.5,80.0,91.36904,29.35,0.0,0.0,15.444377,323.53067,24.103397,996.714
2025-07-02T09:00,8.8,8.3,171.0,449.0,13.0,1.4,65.0,74.14966,28.35,0.0,0.0,14.81915,319.92715,26.886755,996.7792
2025-07-02T10:00,8.7,8.3,169.0,449.0,14.4,1.3,51.0,55.017002,27.45,0.0,0.0,12.992459,312.75424,28.921917,996.7485
2025-07-02T11:00,8.9,8.6,165.0,449.0,15.6,1.2,39.0,47.048603,26.55,0.0,0.0,10.348043,310.0607,31.438986,996.8164
2025-07-02T12:00,11.5,11.2,163.0,449.0,20.5,1.1,30.0,45.694447,25.85,0.0,0.0,8.783189,315.83023,33.439545,997.3862
2025-07-02T13:00,11.7,11.4,167.0,449.0,18.5,1.3,48.0,44.67014,24.45,0.0,0.0,8.490582,327.99466,37.595608,997.7333
2025-07-02T14:00,12.9,12.5,175.0,449.0,15.6,1.6,73.0,43.71528,24.9,0.0,0.0,8.274128,315.88132,37.34466,998.1447
2025-07-02T15:00,13.5,12.5,178.0,449.0,12.6,1.9,97.0,42.916668,26.1,0.0,0.0,8.019601,315.90927,35.60237,998.68115
2025-07-02T16:00,13.1,11.1,175.0,449.0,9.5,2.3,119.0,42.17014,28.3,0.0,0.0,6.7757506,320.38934,32.03429,998.95496
2025-07-02T17:00,13.4,11.2,168.0,448.0,6.3,2.6,140.0,41.406254,30.75,0.0,0.0,5.48631,311.009,28.188202,998.7409
2025-07-02T18:00,14.0,11.3,161.0,448.0,3.8,2.8,155.0,40.81597,33.0,0.0,0.0,5.068846,286.50443,25.062849,998.41974
2025-07-02T19:00,14.3,10.9,156.0,448.0,2.6,2.6,162.0,40.64239,35.1,0.0,0.0,5.9644947,264.80566,21.849833,998.0927
2025-07-02T20:00,14.0,10.2,151.0,447.0,2.1,2.2,164.0,47.773655,36.8,0.0,0.0,6.482499,271.5911,18.858946,997.55383
2025-07-02T21:00,13.2,9.3,148.0,447.0,1.8,1.8,164.0,70.323135,38.3,0.0,0.0,6.77575,286.9909,16.135979,997.0077
2025-07-02T22:00,12.5,8.6,149.0,447.0,1.4,1.6,165.0,94.98299,39.25,0.0,7.0,6.2379804,316.16904,13.9331665,996.44403
2025-07-02T23:00,11.7,8.1,153.0,447.0,1.3,1.4,164.0,114.54082,39.45,0.0,3.0,7.6579366,336.44772,13.410458,995.75726
2025-07-03T00:00,7.5,5.7,156.0,447.0,1.6,1.2,164.0,128.784,39.5,0.0,15.0,10.8955765,352.40543,13.559796,995.16473
2025-07-03T01:00,7.2,5.5,156.0,447.0,3.5,1.2,160.0,138.35034,38.25,0.0,24.0,11.543881,349.21573,15.32207,995.22406
2025-07-03T02:00,7.2,5.5,154.0,447.0,6.2,1.2,154.0,142.60202,37.5,0.0,13.0,13.350371,356.1346,15.850065,995.3984
2025-07-03T03:00,8.2,6.5,155.0,448.0,9.5,1.3,144.0,142.38945,36.4,0.0,3.0,12.791403,357.58054,17.835327,995.759
2025-07-03T04:00,10.1,8.1,161.0,449.0,13.7,1.5,126.0,138.56293,35.3,0.0,0.0,11.45513,8.130019,21.038324,996.0203
2025-07-03T05:00,9.9,8.6,169.0,450.0,18.3,1.8,104.0,130.4847,34.35,0.0,0.0,12.245293,335.69547,23.78781,996.28644
2025-07-03T06:00,9.9,9.1,174.0,451.0,22.0,2.0,85.0,117.72959,32.3,0.0,0.0,13.282243,333.43503,29.275307,996.81274
2025-07-03T07:00,10.4,10.0,174.0,452.0,24.1,2.0,73.0,100.72278,30.35,0.0,0.0,12.904882,329.8587,33.25278,997.1437
2025-07-03T08:00,10.7,10.2,171.0,452.0,25.2,2.0,64.0,81.37754,29.0,0.0,0.0,11.583109,327.05078,35.94151,996.999
2025-07-03T09:00,10.4,9.9,168.0,452.0,25.5,1.9,56.0,60.119045,28.35,0.0,0.0,8.669949,318.36655,37.200527,996.8782
2025-07-03T10:00,9.8,9.4,165.0,451.0,25.0,1.7,44.0,46.730057,27.55,0.0,0.0,6.7757506,309.61066,38.722397,996.9498
2025-07-03T11:00,9.3,9.0,162.0,450.0,23.7,1.5,32.0,40.3525,26.45,0.0,0.0,8.29173,297.12122,40.76725,997.20886
2025-07-03T12:00,13.0,12.5,163.0,450.0,27.4,1.6,26.0,39.20139,25.45,0.0,0.0,8.139901,324.9041,42.828377,997.5704
2025-07-03T13:00,12.4,12.0,170.0,451.0,23.9,1.6,44.0,39.427082,23.75,0.0,0.0,7.8728137,349.46088,48.35702,998.10455
2025-07-03T14:00,12.7,12.3,181.0,453.0,19.0,1.6,69.0,39.53125,24.35,0.0,0.0,5.7628117,14.470333,47.418156,998.5214
2025-07-03T15:00,12.5,12.1,188.0,454.0,14.3,1.7,95.0,39.496525,26.1,0.0,0.0,1.8,360.0,43.14981,999.077
2025-07-03T16:00,10.2,9.6,191.0,455.0,10.2,2.0,121.0,39.427082,28.5,0.0,4.0,2.5264204,265.91446,37.364784,999.5555
2025-07-03T17:00,10.4,9.3,191.0,456.0,6.3,2.4,147.0,39.166664,31.0,0.0,0.0,2.968636,284.03625,32.2506,999.2442
2025-07-03T18:00,11.4,9.0,186.0,456.0,3.4,2.6,166.0,38.836803,33.5,0.0,0.0,3.244996,273.17978,26.917446,999.03033
2025-07-03T19:00,11.9,8.4,172.0,453.0,2.1,2.5,176.0,40.584415,35.6,0.0,5.0,3.189608,253.61038,23.250414,998.8021
2025-07-03T20:00,11.7,7.9,152.0,449.0,1.9,2.1,179.0,48.933212,37.35,0.0,15.0,4.278551,202.24907,19.569412,998.2644
2025-07-03T21:00,11.5,7.5,135.0,446.0,1.8,1.8,179.0,78.613945,38.9,0.0,47.0,6.502461,221.63345,16.324162,997.72
2025-07-03T22:00,11.1,6.9,123.0,445.0,1.5,1.6,176.0,107.31293,39.7,0.0,17.0,8.699793,245.55606,13.141033,997.44824
2025-07-03T23:00,10.6,6.2,113.0,445.0,1.4,1.4,170.0,130.05951,40.15,0.0,55.0,8.777653,254.53873,10.970691,996.8685
2025-07-04T00:00,4.0,2.2,109.0,445.0,1.5,1.0,152.0,146.00339,39.9,0.0,100.0,11.788281,277.01642,10.4355345,996.5637
2025-07-04T01:00,3.2,1.8,114.0,446.0,2.2,1.0,139.0,151.94514,36.1,0.0,77.0,20.969807,304.50858,11.120688,997.7293
2025-07-04T02:00,2.0,1.4,123.0,448.0,3.1,1.0,121.0,150.66963,35.2,0.0,0.0,19.008545,307.30402,12.375597,998.29395
2025-07-04T03:00,1.6,1.5,130.0,449.0,4.0,1.0,105.0,141.32652,32.95,0.0,0.0,17.00881,309.41736,18.839094,998.6162
2025-07-04T04:00,1.8,1.7,130.0,449.0,4.7,1.1,93.0,126.23298,30.65,0.0,0.0,17.630814,310.0302,22.063288,999.2323
