latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
36.70000457763672,-119.80000305175781,91.0,0,,,FRES_OPENMETEO,Fresno - Open-Meteo,fresno_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2023-03-01,2023-03-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2023-03-01T00:00,22.8,13.7,164.0,,5.8,0.4,74.0,36.35204,9.25,1.0,100.0,15.349684,129.2894,78.75258,1000.93207
2023-03-01T01:00,21.8,13.2,167.0,,6.3,0.4,74.0,36.58395,8.6,0.8,100.0,16.595179,139.39879,86.05913,1000.1155
2023-03-01T02:00,19.3,11.8,171.0,,7.1,0.3,74.0,36.699905,8.3,1.1,100.0,16.676977,147.3391,87.22278,999.5104
2023-03-01T03:00,18.1,11.2,176.0,,7.7,0.3,74.0,36.58395,8.2,1.0,100.0,15.2947035,153.43501,89.03399,999.3085
2023-03-01T04:00,17.1,10.8,179.0,,7.6,0.3,74.0,36.294064,8.0,0.3,100.0,13.849477,152.10283,90.874344,998.6084
2023-03-01T05:00,15.9,10.3,182.0,,7.3,0.3,75.0,35.772263,7.75,0.1,100.0,13.479583,145.88548,91.17031,998.0052
2023-03-01T06:00,14.4,9.3,183.0,,6.8,0.3,74.0,35.192486,7.45,0.1,100.0,15.876775,147.0306,92.41583,996.7076
2023-03-01T07:00,13.1,8.5,181.0,,6.7,0.3,71.0,34.913193,7.45,0.6,100.0,15.646544,156.97447,92.09794,995.91644
2023-03-01T08:00,11.2,7.2,177.0,,6.7,0.2,68.0,35.052086,7.5,1.9,100.0,15.84409,181.30193,91.15344,995.12744
2023-03-01T09:00,9.1,5.9,172.0,,6.4,0.2,65.0,35.069447,7.4,2.2,100.0,11.709688,224.9999,90.51932,995.0244
2023-03-01T10:00,7.9,5.2,167.0,,5.5,0.3,66.0,34.87847,5.8,1.9,100.0,24.693481,315.59058,86.371735,995.25806
2023-03-01T11:00,4.7,3.2,162.0,,4.2,0.5,69.0,34.531246,5.45,0.2,40.0,17.31746,316.68463,83.3371,995.145
2023-03-01T12:00,3.3,2.1,160.0,,2.9,0.8,73.0,33.78472,3.6,0.1,38.0,14.336861,308.8845,85.52919,995.86206
2023-03-01T13:00,3.1,2.0,164.0,,3.5,0.9,70.0,33.055553,3.0,0.0,35.0,13.004921,274.76355,89.22945,996.3324
2023-03-01T14:00,4.0,2.6,169.0,,4.4,1.0,67.0,32.23958,2.2,0.0,34.0,8.311245,274.96964,92.1002,996.69543
2023-03-01T15:00,5.6,3.6,173.0,,5.0,1.2,64.0,31.829775,2.2,0.0,65.0,9.107359,288.43503,92.76448,997.3876
2023-03-01T16:00,6.0,3.7,172.0,,4.4,1.3,66.0,31.423933,4.3,0.0,100.0,19.734436,308.33337,79.69217,998.1647
2023-03-01T17:00,5.3,3.3,168.0,,3.3,1.4,70.0,31.307978,5.0,0.0,83.0,22.66857,313.06943,75.34718,998.6874
2023-03-01T18:00,5.3,3.3,164.0,,2.1,1.4,75.0,31.597864,6.15,0.0,63.0,22.89611,306.68982,66.62939,998.7331
2023-03-01T19:00,5.8,3.8,163.0,,1.8,1.4,77.0,32.119663,7.2,0.0,36.0,23.904108,307.04254,57.02555,999.1704
