latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
34.099998474121094,-118.19999694824219,91.0,0,,,LA_OPENMETEO,Los Angeles - Open-Meteo,los_angeles_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2025-05-01,2025-05-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2025-05-01T00:00,22.2,17.8,207.0,454.0,14.3,13.2,104.0,66.67553,20.85,0.0,0.0,10.571074,222.92996,52.06638,1002.6524
2025-05-01T01:00,20.1,15.9,218.0,455.0,16.6,12.5,95.0,67.163124,18.35,0.0,0.0,10.182337,224.9999,61.216934,1002.66046
2025-05-01T02:00,19.1,15.0,235.0,457.0,19.8,11.5,82.0,67.57978,16.75,0.0,17.0,8.435069,219.80553,67.49319,1002.60156
2025-05-01T03:00,18.5,14.4,246.0,459.0,22.5,11.0,72.0,67.94326,15.2,0.0,0.0,9.044888,227.41954,75.261475,1003.03864
2025-05-01T04:00,18.8,14.5,246.0,461.0,24.2,11.2,66.0,68.182625,14.3,0.0,0.0,7.1321807,227.04541,80.022064,1003.59845
2025-05-01T05:00,19.2,14.8,240.0,462.0,25.4,11.8,62.0,68.20922,13.75,0.0,0.0,5.4744864,223.66785,82.65144,1004.17126
2025-05-01T06:00,20.1,15.8,237.0,464.0,26.5,12.7,59.0,68.164894,13.4,0.0,13.0,3.362677,254.47583,84.83614,1004.4548
2025-05-01T07:00,21.1,16.8,241.0,466.0,27.4,13.9,56.0,68.067375,13.05,0.0,42.0,1.2727921,224.9999,87.95507,1004.5402
2025-05-01T08:00,22.2,17.8,249.0,468.0,28.1,15.3,53.0,67.916664,12.85,0.0,22.0,0.40249225,206.56499,90.00292,1004.23584
2025-05-01T09:00,23.6,18.9,255.0,471.0,29.3,16.6,49.0,67.75709,12.55,0.0,57.0,0.71999997,180.0,90.57981,1004.12555
