latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,location_name,source_air_quality,source_weather,period_start,period_end
37.30000305175781,-121.89999389648438,33.0,0,,,"Downtown San Jose, California",https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2015-07-01,2015-07-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2015-07-01T00:00,,,,,,,,,34.621002,0.0,28.0,10.483357,285.94547,26.51265,1005.1127
2015-07-01T01:00,,,,,,,,,33.421,0.0,43.0,10.028439,291.03757,29.869883,1005.39734
2015-07-01T02:00,,,,,,,,,31.171001,0.0,22.0,7.208994,272.86234,35.38236,1005.86816
2015-07-01T03:00,,,,,,,,,28.621,0.0,29.0,5.3517847,250.34608,42.45355,1006.13556
2015-07-01T04:00,,,,,,,,,26.371,0.0,30.0,3.563818,224.9999,49.057507,1006.7052
2015-07-01T05:00,,,,,,,,,24.871,0.0,20.0,3.7585104,196.69933,54.49474,1007.6822
2015-07-01T06:00,,,,,,,,,23.821001,0.0,60.0,3.9763298,174.80566,59.162098,1008.167
2015-07-01T07:00,,,,,,,,,22.371,0.0,70.0,3.319036,167.4712,62.74369,1007.65
2015-07-01T08:00,,,,,,,,,22.021,0.0,51.0,3.96,180.0,63.683784,1007.04785
2015-07-01T09:00,,,,,,,,,21.771,0.0,86.0,2.6208394,195.94547,64.87143,1006.5466
2015-07-01T10:00,,,,,,,,,21.571001,0.0,97.0,3.6179552,174.2895,66.093506,1006.1452
2015-07-01T11:00,,,,,,,,,21.571001,0.0,100.0,3.0547013,44.999897,66.30645,1005.7467
2015-07-01T12:00,,,,,,,,,21.421001,0.0,96.0,1.484318,255.96373,67.566475,1005.84454
2015-07-01T13:00,,,,,,,,,20.871,0.0,52.0,2.4149535,243.43501,70.33645,1006.3353
2015-07-01T14:00,,,,,,,,,20.821001,0.0,39.0,3.9763298,185.19434,74.25951,1006.7332
2015-07-01T15:00,,,,,,,,,23.721,0.0,92.0,5.0911684,188.13002,50.12621,1007.6676
2015-07-01T16:00,,,,,,,,,26.371,0.0,97.0,6.8399997,180.0,38.904186,1008.2992
2015-07-01T17:00,,,,,,,,,28.721,0.0,100.0,6.4799995,180.0,32.366383,1008.92633
2015-07-01T18:00,,,,,,,,,30.721,0.0,100.0,5.315336,208.30066,28.274572,1008.8513
2015-07-01T19:00,,,,,,,,,33.271,0.0,100.0,5.8603754,222.5104,26.856455,1008.8826
2015-07-01T20:00,,,,,,,,,34.521,0.0,100.0,6.439876,243.43501,25.545822,1008.9975
2015-07-01T21:00,,,,,,,,,35.071,0.0,95.0,6.87779,263.9911,25.85903,1008.70496
2015-07-01T22:00,,,,,,,,,34.721,0.0,78.0,5.2416787,254.05453,27.780458,1008.6012
2015-07-01T23:00,,,,,,,,,33.721,0.0,80.0,7.5685663,244.65387,30.639238,1008.4895
