latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,location_name,source_air_quality,source_weather,period_start,period_end
37.30000305175781,-121.89999389648438,33.0,-25200,America/Los_Angeles,GMT-7,"Downtown San Jose, California",https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2015-10-01,2015-10-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2015-10-01T00:00,,,,,,,,,17.871,1.0,100.0,4.1046314,254.74483,79.47729,1009.5828
2015-10-01T01:00,,,,,,,,,16.971,0.4,87.0,3.6,270.0,84.39719,1009.4712
2015-10-01T02:00,,,,,,,,,17.071001,0.9,41.0,5.0911684,315.0001,82.78573,1009.2732
2015-10-01T03:00,,,,,,,,,16.971,0.4,44.0,6.87779,96.00892,81.44173,1009.3716
2015-10-01T04:00,,,,,,,,,16.771,0.7,94.0,4.8433046,131.98714,83.28819,1009.56793
2015-10-01T05:00,,,,,,,,,16.721,1.9,85.0,4.379589,99.46225,86.023674,1009.3681
2015-10-01T06:00,,,,,,,,,16.621,2.2,84.0,0.35999998,270.0,89.41018,1009.56604
2015-10-01T07:00,,,,,,,,,16.521,2.6,84.0,2.6208394,285.94547,88.256615,1009.76404
2015-10-01T08:00,,,,,,,,,16.371,1.8,100.0,2.5455842,135.0001,90.55092,1010.45905
2015-10-01T09:00,,,,,,,,,16.571001,0.4,90.0,3.319036,139.39879,92.3273,1010.96
2015-10-01T10:00,,,,,,,,,16.971,0.0,31.0,3.319036,229.39879,90.302444,1011.46344
2015-10-01T11:00,,,,,,,,,18.571001,0.0,67.0,6.763786,244.7989,81.38561,1012.08264
2015-10-01T12:00,,,,,,,,,21.071001,0.0,42.0,6.830519,251.56496,66.63067,1011.8172
2015-10-01T13:00,,,,,,,,,21.471,0.0,45.0,7.4128532,240.94548,64.389755,1011.5234
2015-10-01T14:00,,,,,,,,,21.971,0.0,47.0,7.0911775,246.0375,61.849583,1011.33075
2015-10-01T15:00,,,,,,,,,22.321001,0.0,11.0,5.8603754,280.6196,59.18804,1010.7374
2015-10-01T16:00,,,,,,,,,22.321001,0.0,35.0,8.12197,282.80426,57.29606,1010.7374
2015-10-01T17:00,,,,,,,,,22.121,0.0,41.0,10.739833,283.57043,58.186993,1010.9342
2015-10-01T18:00,,,,,,,,,21.771,0.0,15.0,9.983106,295.64096,62.609264,1011.0294
2015-10-01T19:00,,,,,,,,,20.571001,0.0,7.0,8.78872,304.9921,70.05369,1011.51166
2015-10-01T20:00,,,,,,,,,19.221,0.0,16.0,8.913181,316.63654,79.41161,1012.2905
2015-10-01T21:00,,,,,,,,,18.221,0.0,8.0,8.78872,325.0079,87.00221,1012.77527
2015-10-01T22:00,,,,,,,,,17.321001,0.0,22.0,8.209263,322.12494,92.36984,1013.3608
2015-10-01T23:00,,,,,,,,,16.871,0.0,26.0,6.989936,325.4914,94.434166,1013.4544
2015-10-02T00:00,,,,,,,,,15.921,0.0,12.0,6.12,331.9276,94.0912,1013.54095
2015-10-02T01:00,,,,,,,,,15.671,0.0,26.0,5.95906,334.98312,91.97812,1013.6371
2015-10-02T02:00,,,,,,,,,15.471,0.0,19.0,5.8603754,349.3804,90.78201,1013.43536
2015-10-02T03:00,,,,,,,,,15.671,0.0,0.0,5.4833565,66.801384,88.4707,1013.23865
2015-10-02T04:00,,,,,,,,,15.620999,0.0,0.0,4.6102495,51.34017,87.03969,1012.8396
2015-10-02T05:00,,,,,,,,,16.021,0.0,0.0,4.896529,17.102825,84.29152,1012.7454
2015-10-02T06:00,,,,,,,,,16.671001,0.0,0.0,4.5536795,341.56494,81.40286,1013.05316
