latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
36.70000457763672,-119.80000305175781,91.0,0,,,FRES_OPENMETEO,Fresno - Open-Meteo,fresno_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2025-03-01,2025-03-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2025-03-01T00:00,8.1,4.9,210.0,450.0,2.8,1.1,110.0,40.17857,23.75,0.0,96.0,10.195057,317.86246,31.188663,1001.07336
2025-03-01T01:00,8.1,4.6,232.0,450.0,5.8,1.2,100.0,43.251392,22.1,0.0,86.0,9.449572,342.25522,40.082966,1000.61914
2025-03-01T02:00,8.7,5.0,261.0,451.0,10.1,1.2,86.0,45.39657,19.7,0.0,30.0,10.3621235,342.824,52.28694,1000.632
2025-03-01T03:00,8.6,5.1,279.0,452.0,14.0,1.3,73.0,46.324207,18.3,0.0,15.0,11.679212,331.4601,54.250954,1000.67975
2025-03-01T04:00,7.7,5.4,271.0,453.0,17.2,1.4,60.0,45.86039,17.25,0.0,0.0,10.934166,327.09476,48.375904,1000.5424
2025-03-01T05:00,7.1,5.8,251.0,454.0,19.9,1.4,48.0,43.88915,16.35,0.0,1.0,11.304229,322.76508,44.886303,1000.9049
2025-03-01T06:00,7.2,6.0,238.0,455.0,21.4,1.4,39.0,40.64239,15.75,0.0,1.0,11.837651,315.61597,42.712307,1001.27826
2025-03-01T07:00,7.2,5.9,240.0,454.0,20.8,1.2,36.0,36.525974,15.35,0.0,15.0,11.808878,307.56866,47.84871,1001.26355
2025-03-01T08:00,6.9,5.6,248.0,453.0,19.0,1.0,36.0,32.00371,14.4,0.0,64.0,11.246759,309.8055,58.24366,1001.6237
2025-03-01T09:00,6.8,5.5,256.0,455.0,17.4,0.8,37.0,27.713358,12.95,0.0,84.0,5.2478566,354.09393,67.614876,1001.86554
2025-03-01T10:00,6.9,5.7,260.0,463.0,16.6,0.6,38.0,24.06076,11.6,0.0,73.0,2.6208394,74.054535,71.15108,1002.111
2025-03-01T11:00,6.8,5.8,264.0,475.0,16.0,0.5,39.0,22.36111,10.25,0.0,96.0,2.7943513,75.068535,75.71042,1001.7621
2025-03-01T12:00,6.0,5.5,265.0,482.0,15.0,0.5,46.0,22.343748,9.4,0.0,96.0,4.913044,81.57312,77.96206,1001.729
2025-03-01T13:00,6.0,5.4,262.0,481.0,16.7,0.6,45.0,22.621529,9.9,0.0,100.0,7.922045,91.301926,79.39437,1001.4518
2025-03-01T14:00,6.6,5.8,258.0,477.0,18.8,0.8,44.0,22.899303,9.65,0.0,11.0,9.779817,83.659904,76.39927,1001.54095
2025-03-01T15:00,8.7,7.4,258.0,473.0,19.4,1.1,45.0,23.246527,9.8,0.0,37.0,9.375563,93.301796,77.22021,1001.6458
2025-03-01T16:00,10.2,7.9,269.0,472.0,17.0,1.5,51.0,23.750002,11.65,0.0,5.0,4.7657523,100.88548,74.65822,1002.40967
