latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
34.099998474121094,-118.19999694824219,91.0,0,,,LA_OPENMETEO,Los Angeles - Open-Meteo,los_angeles_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2023-08-01,2023-08-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2023-08-01T00:00,26.1,14.0,169.0,,13.2,7.1,108.0,85.84183,32.5,0.0,72.0,21.313093,232.54935,32.876095,1000.9769
2023-08-01T01:00,24.4,13.0,175.0,,18.2,6.8,94.0,96.68368,29.4,0.0,100.0,19.130875,199.79897,45.62719,1000.873
2023-08-01T02:00,23.7,12.6,184.0,,25.4,6.4,75.0,98.80951,27.2,0.0,99.0,14.830076,174.4279,54.212666,1001.98517
2023-08-01T03:00,23.2,12.5,193.0,,32.6,6.4,57.0,91.36904,25.2,0.0,96.0,9.9571085,192.5288,61.98567,1002.90564
2023-08-01T04:00,24.0,13.3,201.0,,39.5,6.9,43.0,75.0,24.0,0.0,96.0,8.161764,221.42357,67.443146,1003.25934
2023-08-01T05:00,25.3,13.9,210.0,,46.3,7.8,30.0,68.21808,23.35,0.0,57.0,8.404285,223.26433,70.80138,1003.8301
2023-08-01T06:00,26.7,15.0,220.0,,52.1,8.6,20.0,67.63297,22.65,0.0,95.0,6.489992,199.44012,75.03652,1004.10205
2023-08-01T07:00,28.6,16.6,233.0,,56.5,9.3,13.0,67.15425,22.4,0.0,94.0,4.3349743,94.76356,75.4692,1003.99426
2023-08-01T08:00,30.4,18.2,246.0,,59.8,9.9,8.0,66.879425,22.8,0.0,14.0,5.0142193,111.03758,72.96627,1003.81055
2023-08-01T09:00,30.6,18.5,255.0,,61.8,10.2,4.0,66.74645,22.65,0.0,7.0,4.2136917,109.98319,73.63308,1003.7062
2023-08-01T10:00,30.4,18.4,253.0,,62.5,9.8,2.0,66.418434,22.55,0.0,6.0,0.71999997,360.0,74.08143,1003.6038
2023-08-01T11:00,29.5,18.0,247.0,,61.9,9.1,1.0,65.815605,22.35,0.0,27.0,1.8,306.86996,75.2239,1003.4976
2023-08-01T12:00,31.0,18.9,249.0,,66.2,11.3,1.0,64.98227,22.35,0.0,16.0,1.8,143.13002,76.65709,1003.69556
2023-08-01T13:00,32.4,20.0,257.0,,61.4,12.8,7.0,64.82269,21.45,0.0,93.0,6.8777895,132.87889,82.00855,1004.55396
2023-08-01T14:00,33.3,20.7,268.0,,54.6,14.8,15.0,64.67198,21.7,0.0,73.0,5.00128,120.256355,81.01757,1004.761
2023-08-01T15:00,36.3,22.2,270.0,,47.7,16.3,27.0,64.63653,23.05,0.0,23.0,0.35999998,360.0,73.70146,1005.10583
2023-08-01T16:00,37.0,22.2,256.0,,41.3,16.9,44.0,64.62766,25.35,0.0,6.0,1.1384199,198.43504,61.823967,1005.2859
2023-08-01T17:00,35.4,20.8,234.0,,34.8,17.0,64.0,64.50355,28.05,0.0,20.0,8.557102,165.37909,50.292984,1005.28064
2023-08-01T18:00,32.7,18.8,212.0,,28.7,16.4,82.0,64.22873,30.0,0.0,8.0,11.570515,174.64427,43.243443,1005.34717
2023-08-01T19:00,31.1,17.9,192.0,,22.7,14.8,96.0,63.741135,31.75,0.0,0.0,12.496719,191.6336,38.512283,1005.0105
2023-08-01T20:00,29.6,17.1,173.0,,17.0,12.4,107.0,63.164894,32.9,0.0,0.0,14.57889,212.90524,36.90478,1004.2568
2023-08-01T21:00,28.3,16.4,158.0,,12.8,10.4,115.0,62.473404,33.4,0.0,0.0,16.595179,220.60121,34.31363,1003.67957
2023-08-01T22:00,27.1,15.4,148.0,,10.3,9.0,118.0,61.80851,33.0,0.0,0.0,18.075441,224.19316,33.120148,1003.2703
2023-08-01T23:00,26.1,14.7,142.0,,9.3,7.9,117.0,61.24113,31.75,0.0,0.0,20.240198,231.49931,35.20015,1002.9318
