latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,location_name,source_air_quality,source_weather,period_start,period_end
37.30000305175781,-121.89999389648438,33.0,0,,,"Downtown San Jose, California",https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2020-05-01,2020-05-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2020-05-01T00:00,,,,,,,,,22.15,0.0,93.0,24.826954,330.4613,30.521173,1014.8197
2020-05-01T01:00,,,,,,,,,19.85,0.0,49.0,23.188583,332.24155,37.17776,1015.38715
2020-05-01T02:00,,,,,,,,,17.6,0.0,68.0,17.654688,339.71735,43.544735,1015.45654
2020-05-01T03:00,,,,,,,,,16.0,0.0,86.0,13.004921,355.23645,48.702686,1015.3349
2020-05-01T04:00,,,,,,,,,15.35,0.0,55.0,10.446206,1.9748993,48.52267,1015.42566
2020-05-01T05:00,,,,,,,,,14.7,0.0,32.0,9.0645685,353.15732,49.543472,1016.01434
2020-05-01T06:00,,,,,,,,,14.15,0.0,12.0,7.6367526,351.87,50.09096,1016.206
2020-05-01T07:00,,,,,,,,,13.55,0.0,2.0,7.9526596,354.80566,47.175793,1016.19763
2020-05-01T08:00,,,,,,,,,12.55,0.0,2.0,5.771239,3.5762644,50.539192,1016.08405
2020-05-01T09:00,,,,,,,,,12.7,0.0,2.0,3.319036,347.4712,50.401367,1016.0862
2020-05-01T10:00,,,,,,,,,12.0,0.0,2.0,3.96,360.0,53.526234,1016.0764
2020-05-01T11:00,,,,,,,,,11.7,0.0,2.0,4.3498964,24.443953,54.789223,1015.87305
2020-05-01T12:00,,,,,,,,,13.0,0.0,1.0,2.3051248,321.34018,45.69471,1015.4928
2020-05-01T13:00,,,,,,,,,12.85,0.0,83.0,1.1384199,288.43503,45.9801,1015.49084
2020-05-01T14:00,,,,,,,,,11.9,0.0,93.0,3.319036,229.39879,49.468,1015.9755
2020-05-01T15:00,,,,,,,,,13.25,0.0,88.0,1.1384199,341.56494,43.840855,1016.39276
2020-05-01T16:00,,,,,,,,,14.6,0.0,68.0,4.3349743,311.63345,42.0786,1016.31195
2020-05-01T17:00,,,,,,,,,16.7,0.0,0.0,6.696387,306.25394,37.985306,1016.04175
2020-05-01T18:00,,,,,,,,,19.15,0.0,0.0,8.78872,304.9921,31.419811,1016.1745
2020-05-01T19:00,,,,,,,,,21.6,0.0,25.0,10.703569,317.72638,24.958874,1015.7092
2020-05-01T20:00,,,,,,,,,23.45,0.0,0.0,13.493999,313.91916,21.282164,1015.0361
2020-05-01T21:00,,,,,,,,,24.45,0.0,0.0,16.418526,322.12494,20.704206,1014.6503
2020-05-01T22:00,,,,,,,,,24.75,0.0,0.0,20.991426,329.03632,21.541574,1014.35535
2020-05-01T23:00,,,,,,,,,24.05,0.0,0.0,23.993399,332.2816,23.701904,1014.34644
2020-05-02T00:00,,,,,,,,,23.0,0.0,17.0,21.897945,332.5925,34.962452,1013.9342
2020-05-02T01:00,,,,,,,,,21.65,0.0,0.0,22.38378,332.19864,40.91977,1014.01636
2020-05-02T02:00,,,,,,,,,19.3,0.0,27.0,20.056877,338.9624,52.181526,1014.0848
2020-05-02T03:00,,,,,,,,,17.0,0.0,38.0,15.542662,346.60748,66.875015,1014.35254
2020-05-02T04:00,,,,,,,,,15.7,0.0,56.0,13.237039,337.6198,77.10826,1014.93243
2020-05-02T05:00,,,,,,,,,14.9,0.0,100.0,11.753877,332.6502,83.6139,1015.4196
2020-05-02T06:00,,,,,,,,,14.55,0.0,100.0,10.1887,327.99466,85.52205,1015.61395
2020-05-02T07:00,,,,,,,,,14.3,0.0,100.0,8.78872,325.0079,85.778076,1015.71014
2020-05-02T08:00,,,,,,,,,14.4,0.0,100.0,7.7879906,326.3099,85.22525,1015.7114
2020-05-02T09:00,,,,,,,,,14.3,0.1,100.0,9.290511,324.46225,85.49593,1015.2121
