latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,location_name,source_air_quality,source_weather,period_start,period_end
37.30000305175781,-121.89999389648438,33.0,-25200,America/Los_Angeles,GMT-7,"Downtown San Jose, California",https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2015-09-01,2015-09-30
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2015-09-01T00:00,,,,,,,,,17.121,0.0,8.0,3.319036,220.60121,83.59932,1007.7797
2015-09-01T01:00,,,,,,,,,16.571001,0.0,8.0,3.219938,206.56499,87.41027,1007.872
2015-09-01T02:00,,,,,,,,,16.121,0.0,16.0,3.8773184,201.80147,90.533516,1007.866
2015-09-01T03:00,,,,,,,,,15.521,0.0,3.0,4.379589,189.46225,93.77024,1007.45935
2015-09-01T04:00,,,,,,,,,15.120999,0.0,12.0,3.8773184,201.80147,95.28051,1007.6529
2015-09-01T05:00,,,,,,,,,14.971,0.0,7.0,4.1046314,195.25517,95.58391,1007.651
2015-09-01T06:00,,,,,,,,,15.021,0.0,6.0,3.6179552,185.7105,95.27693,1007.7512
2015-09-01T07:00,,,,,,,,,15.271,0.0,4.0,4.0249224,169.6952,93.75854,1007.9539
2015-09-01T08:00,,,,,,,,,16.571001,0.0,5.0,5.5887027,165.06853,80.335365,1008.27045
2015-09-01T09:00,,,,,,,,,18.121,0.0,6.0,7.2,180.0,67.55221,1008.2913
2015-09-01T10:00,,,,,,,,,20.021,0.0,5.0,7.968939,198.43504,57.29518,1008.6154
2015-09-01T11:00,,,,,,,,,21.921001,0.0,0.0,8.217153,208.8107,48.82799,1008.74005
2015-09-01T12:00,,,,,,,,,24.371,0.0,4.0,8.373386,205.4633,43.383427,1008.57245
2015-09-01T13:00,,,,,,,,,25.721,0.0,0.0,8.854829,206.56499,38.336475,1008.2909
2015-09-01T14:00,,,,,,,,,26.671001,0.0,0.0,8.891343,211.75943,34.355854,1008.1037
2015-09-01T15:00,,,,,,,,,26.921001,0.0,0.0,7.2,216.86998,33.290737,1007.50916
2015-09-01T16:00,,,,,,,,,26.471,0.0,0.0,8.707237,209.7448,33.95545,1007.2045
2015-09-01T17:00,,,,,,,,,25.471,0.0,0.0,8.942214,220.10085,36.75949,1007.09235
2015-09-01T18:00,,,,,,,,,23.321001,0.0,0.0,8.39657,239.0363,42.375713,1007.46295
2015-09-01T19:00,,,,,,,,,21.321001,0.0,0.0,7.5685663,244.65387,51.331017,1007.8356
2015-09-01T20:00,,,,,,,,,19.321001,0.0,0.0,6.830519,251.56496,62.053547,1008.5067
2015-09-01T21:00,,,,,,,,,17.821001,0.0,9.0,6.162207,263.29025,71.37161,1009.1837
2015-09-01T22:00,,,,,,,,,16.821001,0.0,19.0,4.3349743,265.23645,78.29957,1009.4693
2015-09-01T23:00,,,,,,,,,16.121,0.0,35.0,3.6179552,264.2895,83.21129,1009.659
2015-09-02T00:00,,,,,,,,,15.620999,0.0,48.0,4.3349743,265.23645,85.63318,1009.7517
2015-09-02T01:00,,,,,,,,,15.271,0.0,76.0,4.68,270.0,87.00679,1009.9461
2015-09-02T02:00,,,,,,,,,15.171,0.0,76.0,5.937272,284.03625,86.1485,1009.94495
2015-09-02T03:00,,,,,,,,,15.021,0.0,70.0,3.8773184,248.19853,85.571075,1009.7434
2015-09-02T04:00,,,,,,,,,14.821,0.0,60.0,3.396233,237.99466,85.83146,1009.4421
2015-09-02T05:00,,,,,,,,,14.721,0.0,61.0,2.8116899,230.19447,86.67021,1009.6397
2015-09-02T06:00,,,,,,,,,14.571,0.0,43.0,2.8116899,230.19447,87.51295,1009.63776
2015-09-02T07:00,,,,,,,,,14.571,0.0,42.0,3.319036,220.60121,87.22638,1010.03625
2015-09-02T08:00,,,,,,,,,15.120999,0.0,27.0,4.8433046,221.98714,82.81939,1010.5416
2015-09-02T09:00,,,,,,,,,16.421001,0.0,19.0,5.1165614,219.28938,73.50038,1010.65894
2015-09-02T10:00,,,,,,,,,18.021,0.0,0.0,5.8603754,222.5104,63.841137,1010.4816
2015-09-02T11:00,,,,,,,,,19.771,0.0,0.0,6.3690495,222.70937,55.36259,1010.60425
2015-09-02T12:00,,,,,,,,,22.021,0.0,0.0,7.386582,226.97493,46.627098,1010.23566
2015-09-02T13:00,,,,,,,,,23.171001,0.0,0.0,8.287822,235.6196,42.618427,1010.15094
2015-09-02T14:00,,,,,,,,,23.871,0.0,0.0,8.707237,240.2552,40.58432,1009.6619
2015-09-02T15:00,,,,,,,,,23.921001,0.0,6.0,13.1041975,285.94547,41.008537,1009.36365
2015-09-02T16:00,,,,,,,,,23.471,0.0,3.0,12.522619,288.43503,43.276867,1008.85956
2015-09-02T17:00,,,,,,,,,22.471,0.0,3.0,12.303366,290.55612,48.33104,1008.747
2015-09-02T18:00,,,,,,,,,20.921001,0.0,6.0,11.770403,293.4287,56.39197,1008.4279
2015-09-02T19:00,,,,,,,,,19.121,0.0,27.0,11.165805,290.77234,65.360214,1008.703
2015-09-02T20:00,,,,,,,,,17.421001,0.0,42.0,10.028439,291.03757,74.40275,1008.9791
2015-09-02T21:00,,,,,,,,,16.371,0.0,45.0,8.854829,296.56497,80.57086,1009.06445
2015-09-02T22:00,,,,,,,,,15.721,0.0,47.0,7.729527,297.75842,83.70927,1009.55365
2015-09-02T23:00,,,,,,,,,15.271,0.0,32.0,5.0142193,291.03757,85.597,1009.44806
2015-09-03T00:00,,,,,,,,,15.620999,0.0,44.0,3.671294,281.3099,84.52241,1009.3532
2015-09-03T01:00,,,,,,,,,15.221,0.0,40.0,5.0528407,274.08554,85.03337,1009.2482
2015-09-03T02:00,,,,,,,,,14.821,0.0,18.0,5.4119864,266.186,85.55028,1008.94403
2015-09-03T03:00,,,,,,,,,14.421,0.0,3.0,4.3349743,221.63345,85.508575,1008.8386
2015-09-03T04:00,,,,,,,,,13.971,0.0,3.0,5.3517847,222.27362,85.46146,1008.9323
2015-09-03T05:00,,,,,,,,,13.421,0.0,3.0,3.8939953,213.6901,86.54375,1008.92474
2015-09-03T06:00,,,,,,,,,13.071,0.0,2.0,3.396233,212.00534,87.665726,1009.0193
2015-09-03T07:00,,,,,,,,,12.821,0.0,0.0,4.39436,235.0079,89.40615,1009.31464
2015-09-03T08:00,,,,,,,,,14.471,0.0,6.0,4.68,270.0,78.99007,1009.9351
2015-09-03T09:00,,,,,,,,,16.221,0.0,3.0,6.5693827,279.46225,65.16551,1009.85944
2015-09-03T10:00,,,,,,,,,18.021,0.0,0.0,8.4042845,279.86575,53.089195,1009.9836
