latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
34.099998474121094,-118.19999694824219,91.0,0,,,LA_OPENMETEO,Los Angeles - Open-Meteo,los_angeles_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2023-05-01,2023-05-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2023-05-01T00:00,22.7,13.4,191.0,,16.8,8.8,136.0,100.08502,19.45,0.0,3.0,13.1041975,200.92458,59.47513,1000.3261
2023-05-01T01:00,21.4,12.5,197.0,,22.7,8.5,120.0,112.84014,18.35,0.0,10.0,11.525623,194.47034,63.914223,1000.08795
2023-05-01T02:00,19.9,11.6,205.0,,31.2,8.0,98.0,118.154755,16.85,0.0,56.0,11.659777,188.88058,70.25465,999.9341
2023-05-01T03:00,18.9,11.0,220.0,,41.7,7.9,72.0,113.47788,15.45,0.0,100.0,10.446206,181.97488,76.56092,1000.37695
2023-05-01T04:00,20.3,12.1,237.0,,47.8,8.6,60.0,99.44727,14.75,0.0,100.0,10.365251,159.67677,79.29302,1000.8453
2023-05-01T05:00,20.3,12.1,257.0,,53.2,9.7,50.0,79.039116,14.55,0.0,100.0,11.304229,142.76509,79.527695,1001.1345
2023-05-01T06:00,23.4,14.1,279.0,,57.4,11.0,42.0,57.012413,14.5,0.0,100.0,12.387348,144.46223,79.25705,1000.93475
2023-05-01T07:00,25.7,15.4,287.0,,57.3,11.5,39.0,56.968086,14.55,0.0,100.0,11.119281,150.9455,77.95855,1000.93665
2023-05-01T08:00,28.6,17.3,291.0,,55.0,11.9,38.0,56.906033,14.4,0.1,100.0,9.028754,156.50142,77.93577,1000.4366
2023-05-01T09:00,31.7,19.4,293.0,,50.7,12.0,39.0,56.897163,14.25,0.1,100.0,8.707237,150.2552,78.173004,999.9364
2023-05-01T10:00,33.4,20.7,292.0,,46.8,11.7,40.0,56.950356,13.95,0.1,100.0,9.085988,146.3099,81.04483,999.5294
2023-05-01T11:00,33.1,20.4,288.0,,42.1,11.2,41.0,57.07447,13.8,0.0,100.0,9.686609,138.01286,82.11016,999.4248
2023-05-01T12:00,18.2,11.4,244.0,,22.9,10.1,55.0,57.012413,13.85,0.0,92.0,8.587338,146.97614,83.49074,999.4267
2023-05-01T13:00,16.9,10.6,245.0,,24.4,10.2,53.0,56.746452,13.75,0.0,100.0,8.4963045,143.61555,83.2023,999.2251
2023-05-01T14:00,15.4,9.8,246.0,,26.4,10.3,51.0,56.31206,13.9,0.1,100.0,11.019764,141.63248,82.122826,999.5275
