latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,location_name,source_air_quality,source_weather,period_start,period_end
37.30000305175781,-121.89999389648438,33.0,0,,,"Downtown San Jose, California",https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2022-06-01,2022-06-30
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2022-06-01T00:00,,,,,,,,,27.55,0.0,0.0,24.248611,319.21426,17.995113,1008.2144
2022-06-01T01:00,,,,,,,,,26.15,0.0,42.0,24.29133,320.4119,17.40375,1008.2963
2022-06-01T02:00,,,,,,,,,23.75,0.0,98.0,21.67487,327.89377,22.065025,1008.5646
2022-06-01T03:00,,,,,,,,,21.1,0.0,8.0,14.205182,351.2539,32.091187,1009.22736
2022-06-01T04:00,,,,,,,,,19.4,0.0,0.0,10.805999,358.09088,39.174416,1009.50385
2022-06-01T05:00,,,,,,,,,18.5,0.0,0.0,6.28713,346.75946,41.87192,1010.08936
2022-06-01T06:00,,,,,,,,,17.3,0.0,0.0,3.319036,319.39877,46.74782,1010.1729
2022-06-01T07:00,,,,,,,,,16.95,0.0,0.0,2.9024127,262.8751,46.811985,1010.0685
2022-06-01T08:00,,,,,,,,,15.9,0.0,0.0,3.319036,282.5288,49.873074,1009.855
2022-06-01T09:00,,,,,,,,,15.55,0.0,0.0,0.5091169,315.0001,52.25408,1009.75073
2022-06-01T10:00,,,,,,,,,14.2,0.0,0.0,3.396233,327.99466,60.440125,1009.7324
2022-06-01T11:00,,,,,,,,,13.8,0.0,0.0,2.4149535,63.435013,64.85351,1009.627
2022-06-01T12:00,,,,,,,,,12.6,0.0,0.0,1.609969,116.56499,74.56825,1009.8098
2022-06-01T13:00,,,,,,,,,12.95,0.0,0.0,0.8049845,26.564985,68.54629,1009.8146
2022-06-01T14:00,,,,,,,,,13.2,0.0,0.0,6.28713,336.3706,72.67814,1010.3161
2022-06-01T15:00,,,,,,,,,14.05,0.0,0.0,5.8048253,330.25522,69.9438,1010.6265
2022-06-01T16:00,,,,,,,,,16.1,0.0,0.0,5.00128,329.74365,60.89307,1010.5552
2022-06-01T17:00,,,,,,,,,19.15,0.0,0.0,5.634891,333.43503,48.07335,1010.19763
2022-06-01T18:00,,,,,,,,,22.65,0.0,0.0,8.427383,340.0168,34.50405,1009.6461
2022-06-01T19:00,,,,,,,,,25.9,0.0,0.0,12.72283,334.8852,26.312841,1009.2894
2022-06-01T20:00,,,,,,,,,28.25,0.0,0.0,16.267857,335.13632,23.813793,1008.6218
2022-06-01T21:00,,,,,,,,,29.45,0.0,0.0,20.858265,338.74942,23.074762,1008.3377
2022-06-01T22:00,,,,,,,,,29.6,0.0,0.0,24.20314,337.249,23.193468,1008.0408
2022-06-01T23:00,,,,,,,,,29.1,0.0,0.0,24.967499,335.2826,24.120398,1007.73553
2022-06-02T00:00,,,,,,,,,28.55,0.0,0.0,19.803272,332.9692,22.447212,1007.42975
2022-06-02T01:00,,,,,,,,,27.5,0.0,0.0,20.140705,335.72556,25.932428,1007.118
2022-06-02T02:00,,,,,,,,,24.15,0.0,0.0,21.99538,338.89508,34.106922,1007.37415
2022-06-02T03:00,,,,,,,,,21.1,0.0,0.0,15.192682,346.293,42.46642,1007.9323
2022-06-02T04:00,,,,,,,,,19.35,0.0,0.0,9.6932955,344.93146,47.640125,1008.3078
2022-06-02T05:00,,,,,,,,,18.25,0.0,0.0,7.5685663,334.65387,51.552273,1008.5917
2022-06-02T06:00,,,,,,,,,17.55,0.0,0.0,4.198285,329.03632,54.42456,1008.7818
2022-06-02T07:00,,,,,,,,,17.0,0.0,2.0,2.7416782,293.1986,55.968914,1008.47546
2022-06-02T08:00,,,,,,,,,16.5,0.0,100.0,1.0182338,315.0001,57.577736,1008.3691
2022-06-02T09:00,,,,,,,,,16.1,0.0,100.0,1.1384199,108.43504,60.89307,1008.0649
2022-06-02T10:00,,,,,,,,,15.8,0.0,100.0,0.35999998,360.0,60.41065,1007.96124
2022-06-02T11:00,,,,,,,,,15.25,0.0,100.0,1.5273507,315.0001,64.95291,1007.9537
2022-06-02T12:00,,,,,,,,,14.55,0.0,100.0,5.0911684,8.130019,70.04187,1008.0437
2022-06-02T13:00,,,,,,,,,14.4,0.0,100.0,4.896529,17.102825,70.962364,1008.1411
2022-06-02T14:00,,,,,,,,,14.6,0.0,100.0,4.510787,331.38962,69.81619,1008.4429
2022-06-02T15:00,,,,,,,,,15.05,0.0,100.0,7.9036193,329.9315,68.279495,1008.9469
2022-06-02T16:00,,,,,,,,,16.7,0.0,100.0,7.7879906,326.3099,61.034706,1009.1685
2022-06-02T17:00,,,,,,,,,19.0,0.0,93.0,10.315115,330.75128,51.0572,1009.1
2022-06-02T18:00,,,,,,,,,21.4,0.0,67.0,11.966953,338.83865,40.988277,1008.9323
2022-06-02T19:00,,,,,,,,,23.15,0.0,95.0,14.48972,333.43503,35.36707,1009.05475
2022-06-02T20:00,,,,,,,,,24.75,0.0,54.0,16.434305,331.1893,31.147852,1008.6769
2022-06-02T21:00,,,,,,,,,25.95,0.0,100.0,19.201874,329.589,26.78767,1008.49304
2022-06-02T22:00,,,,,,,,,25.65,0.0,96.0,21.09305,332.56036,27.744986,1008.09076
2022-06-02T23:00,,,,,,,,,25.35,0.0,30.0,21.900904,334.69864,30.260971,1007.88776
2022-06-03T00:00,,,,,,,,,24.3,0.0,11.0,21.325253,338.19852,35.212513,1007.27637
2022-06-03T01:00,,,,,,,,,22.45,0.0,0.0,23.683512,340.46326,40.86894,1007.45197
2022-06-03T02:00,,,,,,,,,21.1,0.0,0.0,17.581125,349.3804,43.488594,1007.33466
2022-06-03T03:00,,,,,,,,,19.65,0.0,0.0,13.979871,348.11136,49.033203,1007.51465
2022-06-03T04:00,,,,,,,,,18.2,0.0,4.0,12.783802,350.2725,56.272675,1007.9934
2022-06-03T05:00,,,,,,,,,16.8,0.0,22.0,12.496719,348.3664,64.64046,1008.77167
2022-06-03T06:00,,,,,,,,,15.3,0.0,38.0,11.631956,338.19852,74.284294,1009.2492
2022-06-03T07:00,,,,,,,,,14.25,0.0,100.0,8.891343,328.24057,82.167076,1009.33453
2022-06-03T08:00,,,,,,,,,13.85,0.0,100.0,7.5942082,328.5705,85.73172,1009.2292
2022-06-03T09:00,,,,,,,,,13.6,0.0,100.0,5.634891,333.43503,88.586426,1009.0265
2022-06-03T10:00,,,,,,,,,13.6,0.0,100.0,3.0758414,339.44388,89.467064,1008.92694
2022-06-03T11:00,,,,,,,,,13.9,0.0,100.0,1.8,323.13,88.32035,1009.2299
2022-06-03T12:00,,,,,,,,,14.65,0.0,100.0,0.35999998,270.0,83.035416,1008.1446
2022-06-03T13:00,,,,,,,,,14.3,0.0,47.0,5.6920996,288.43503,85.778076,1008.53827
2022-06-03T14:00,,,,,,,,,14.9,0.0,92.0,5.0911684,315.0001,83.6139,1008.945
2022-06-03T15:00,,,,,,,,,16.0,0.0,75.0,4.8433046,318.01288,78.43455,1008.66095
2022-06-03T16:00,,,,,,,,,17.8,0.0,93.0,5.1919937,303.6901,70.43715,1008.3865
2022-06-03T17:00,,,,,,,,,19.95,0.0,84.0,11.457958,316.27295,62.606422,1008.31573
2022-06-03T18:00,,,,,,,,,22.4,0.0,100.0,17.10284,329.65683,56.023224,1008.34796
2022-06-03T19:00,,,,,,,,,24.1,0.0,100.0,20.87379,327.6804,52.228447,1008.1705
2022-06-03T20:00,,,,,,,,,24.85,0.0,100.0,22.728518,330.5929,49.935642,1008.0803
2022-06-03T21:00,,,,,,,,,25.9,0.0,100.0,21.120682,330.37634,45.857113,1007.79504
2022-06-03T22:00,,,,,,,,,24.8,0.0,100.0,22.59699,329.3494,49.43767,1007.9801
2022-06-03T23:00,,,,,,,,,24.15,0.0,100.0,20.291357,334.79892,51.06545,1007.9718
2022-06-04T00:00,,,,,,,,,22.0,0.0,100.0,24.20314,337.249,58.91976,1008.0437
2022-06-04T01:00,,,,,,,,,20.2,0.0,100.0,22.206486,340.09616,65.377884,1008.2192
2022-06-04T02:00,,,,,,,,,19.2,0.0,100.0,17.309973,343.0724,69.337166,1008.2059
2022-06-04T03:00,,,,,,,,,18.2,0.0,100.0,14.003029,342.03076,73.57106,1008.1926
2022-06-04T04:00,,,,,,,,,17.4,0.0,100.0,13.1041975,344.05453,77.11995,1008.3811
2022-06-04T05:00,,,,,,,,,16.15,0.0,100.0,16.965895,342.7184,80.541,1009.26086
2022-06-04T06:00,,,,,,,,,15.25,0.0,100.0,14.934577,344.6237,81.48481,1009.9459
2022-06-04T07:00,,,,,,,,,15.3,0.0,100.0,10.853866,354.2895,78.330475,1009.74725
2022-06-04T08:00,,,,,,,,,15.2,0.0,100.0,5.1544156,347.90527,77.54197,1009.6463
2022-06-04T09:00,,,,,,,,,15.15,0.0,100.0,3.6179552,5.7105074,77.53428,1009.44653
2022-06-04T10:00,,,,,,,,,15.3,0.0,100.0,5.04,360.0,76.79097,1009.4484
2022-06-04T11:00,,,,,,,,,15.1,0.0,100.0,8.311245,342.34976,79.08144,1009.6451
2022-06-04T12:00,,,,,,,,,14.75,0.0,100.0,7.653705,311.18582,79.29302,1009.3411
2022-06-04T13:00,,,,,,,,,14.55,0.0,100.0,8.473393,347.73523,78.73968,1009.8367
2022-06-04T14:00,,,,,,,,,14.95,0.0,100.0,8.350138,352.5687,73.976685,1010.6389
2022-06-04T15:00,,,,,,,,,15.55,0.0,100.0,3.6179552,5.7105074,70.002396,1010.6472
2022-06-04T16:00,,,,,,,,,15.65,0.0,100.0,0.35999998,270.0,69.32344,1010.74805
2022-06-04T17:00,,,,,,,,,17.25,0.0,100.0,3.2399998,360.0,62.40542,1010.77
2022-06-04T18:00,,,,,,,,,19.05,0.0,100.0,8.4042845,9.865748,49.202816,1010.794
2022-06-04T19:00,,,,,,,,,21.0,0.0,100.0,10.538843,7.853233,41.01454,1010.4216
2022-06-04T20:00,,,,,,,,,23.1,0.0,100.0,12.261158,356.6336,40.36655,1010.54846
2022-06-04T21:00,,,,,,,,,24.7,0.0,100.0,17.114204,345.3791,37.28802,1010.07086
2022-06-04T22:00,,,,,,,,,25.3,0.0,100.0,21.41319,343.39294,34.54944,1009.8795
2022-06-04T23:00,,,,,,,,,25.1,0.0,100.0,19.694992,341.89615,29.573145,1009.877
2022-06-05T00:00,,,,,,,,,24.65,0.0,100.0,11.212135,317.6026,36.774544,1009.67175
2022-06-05T01:00,,,,,,,,,24.0,0.0,100.0,12.287555,328.17258,38.885086,1009.3646
