latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,location_name,source_air_quality,source_weather,period_start,period_end
37.30000305175781,-121.89999389648438,33.0,-25200,America/Los_Angeles,GMT-7,"Downtown San Jose, California",https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2015-08-01,2015-08-31
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2015-08-01T00:00,,,,,,,,,17.371,0.0,49.0,3.6179552,275.7105,74.63806,1011.4689
2015-08-01T01:00,,,,,,,,,17.071001,0.0,54.0,2.9024127,262.8751,77.06882,1011.06616
2015-08-01T02:00,,,,,,,,,16.821001,0.0,40.0,2.7416782,246.80138,79.32857,1011.2623
2015-08-01T03:00,,,,,,,,,16.571001,0.0,18.0,2.8116899,230.19447,81.389854,1010.76074
2015-08-01T04:00,,,,,,,,,16.571001,0.0,9.0,3.563818,224.9999,81.92166,1010.96
2015-08-01T05:00,,,,,,,,,16.271,0.0,12.0,4.510787,241.38963,84.04567,1011.1551
2015-08-01T06:00,,,,,,,,,16.071001,0.0,10.0,4.510787,241.38963,85.679474,1011.74994
2015-08-01T07:00,,,,,,,,,16.271,0.0,8.0,4.1046314,232.12495,85.42232,1012.25085
2015-08-01T08:00,,,,,,,,,17.521,0.0,3.0,3.6,233.13002,77.895226,1012.4669
2015-08-01T09:00,,,,,,,,,19.321001,0.0,6.0,5.0142193,248.96242,68.01881,1012.6905
2015-08-01T10:00,,,,,,,,,21.421001,0.0,3.0,5.937272,255.96373,58.589325,1012.6186
2015-08-01T11:00,,,,,,,,,23.521,0.0,0.0,5.6920996,251.56496,51.066994,1012.04816
2015-08-01T12:00,,,,,,,,,25.071001,0.0,0.0,5.937272,255.96373,45.780632,1011.6696
