latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
36.70000457763672,-119.80000305175781,91.0,0,,,FRES_OPENMETEO,Fresno - Open-Meteo,fresno_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2025-02-01,2025-02-28
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2025-02-01T00:00,23.6,21.1,305.0,461.0,7.9,3.4,83.0,72.84574,14.75,0.0,100.0,4.471107,40.10085,32.57655,1012.5187
2025-02-01T01:00,22.2,20.4,323.0,462.0,10.3,3.4,75.0,73.68794,13.5,0.0,100.0,9.059205,20.955858,42.97795,1012.867
2025-02-01T02:00,23.4,21.9,348.0,464.0,13.8,3.3,63.0,74.24645,12.6,0.0,100.0,9.12513,14.858671,51.63983,1013.2281
2025-02-01T03:00,27.2,25.9,367.0,467.0,17.5,3.3,51.0,74.663124,12.25,0.0,100.0,7.4346757,6.9528637,55.713276,1013.51135
2025-02-01T04:00,31.5,30.5,378.0,471.0,21.6,3.3,40.0,75.274826,11.8,0.2,100.0,6.4924874,46.12322,62.85769,1013.0982
2025-02-01T05:00,32.9,32.1,384.0,477.0,25.9,3.4,30.0,76.125885,11.55,0.1,100.0,1.2727921,315.0001,65.93479,1013.38513
2025-02-01T06:00,34.0,33.2,388.0,481.0,29.1,3.4,22.0,76.897156,11.3,0.2,98.0,2.9024127,330.25522,69.63662,1013.07874
2025-02-01T07:00,33.5,32.7,393.0,484.0,30.3,3.3,18.0,77.61524,10.85,0.0,100.0,3.9844694,18.435053,71.74668,1013.06134
2025-02-01T08:00,31.9,31.0,396.0,486.0,30.4,3.1,16.0,78.12057,10.65,0.0,100.0,6.269067,50.82635,71.95726,1012.9544
2025-02-01T09:00,29.8,28.6,388.0,487.0,30.1,2.9,14.0,78.39539,10.3,0.0,100.0,7.186487,67.93205,74.16666,1012.8419
2025-02-01T10:00,27.6,26.3,356.0,484.0,29.6,2.7,13.0,78.42199,10.55,0.0,100.0,6.7205353,82.30404,68.52578,1012.555
2025-02-01T11:00,26.0,24.4,313.0,480.0,28.8,2.4,12.0,78.21808,10.4,0.0,100.0,5.4029994,88.09089,66.375725,1012.0547
2025-02-01T12:00,26.3,23.7,286.0,477.0,27.0,2.5,17.0,77.80142,10.15,0.0,100.0,4.8899083,83.659904,67.49276,1011.946
2025-02-01T13:00,25.0,22.1,294.0,477.0,25.7,2.4,18.0,77.81915,10.65,0.0,100.0,7.0199995,112.61991,64.597435,1011.27295
2025-02-01T14:00,22.9,20.4,319.0,478.0,23.9,2.3,20.0,77.59752,10.0,0.0,100.0,3.563818,135.0001,67.46092,1011.34644
2025-02-01T15:00,22.8,20.4,332.0,477.0,21.9,2.3,24.0,77.21632,10.1,0.0,95.0,5.7628117,88.21013,64.700325,1011.35065
2025-02-01T16:00,23.3,21.0,321.0,473.0,19.8,2.4,31.0,76.69327,10.05,0.0,57.0,8.821836,88.830894,64.00951,1011.5466
2025-02-01T17:00,22.7,20.4,300.0,468.0,17.6,2.5,40.0,75.94859,12.05,0.0,92.0,8.049845,100.30479,53.16162,1011.82184
2025-02-01T18:00,21.0,17.9,279.0,463.0,15.5,2.7,49.0,75.19504,13.95,0.0,75.0,7.42159,112.833694,45.640194,1011.796
2025-02-01T19:00,18.4,15.5,260.0,459.0,13.2,2.9,59.0,74.65426,15.95,0.0,99.0,7.029225,129.80553,42.31914,1011.4758
2025-02-01T20:00,18.4,15.5,242.0,456.0,11.1,3.1,69.0,74.22873,16.95,0.0,100.0,7.0107627,138.12222,41.42668,1010.82074
2025-02-01T21:00,19.6,16.5,232.0,454.0,10.7,3.4,75.0,74.02482,17.85,0.0,100.0,7.256032,136.00499,40.393925,1009.9636
2025-02-01T22:00,20.5,17.3,237.0,454.0,13.0,3.7,73.0,73.93617,17.6,0.0,100.0,7.3997297,108.43504,42.199707,1009.2619
2025-02-01T23:00,23.6,20.5,251.0,455.0,17.1,4.0,66.0,73.874115,17.9,0.0,100.0,9.195868,86.633606,43.93397,1008.87726
2025-02-02T00:00,30.4,26.1,264.0,456.0,17.5,3.3,54.0,74.051414,16.25,0.1,100.0,8.863972,60.832493,55.397934,1009.0136
2025-02-02T01:00,31.5,27.5,270.0,457.0,22.2,3.4,47.0,74.494675,14.2,0.3,100.0,10.196647,69.3255,77.129425,1008.7389
2025-02-02T02:00,31.2,27.5,274.0,457.0,29.0,3.6,37.0,75.12411,14.0,0.0,100.0,12.033103,68.03938,76.32803,1008.3356
2025-02-02T03:00,31.5,28.2,284.0,460.0,35.3,3.8,28.0,75.62057,13.95,0.0,100.0,8.827344,69.717354,73.553665,1008.5315
2025-02-02T04:00,33.1,30.0,308.0,467.0,41.2,4.2,20.0,75.82446,14.15,0.0,100.0,7.0591216,70.640915,72.36257,1008.737
