latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
36.70000457763672,-119.80000305175781,91.0,0,,,FRES_OPENMETEO,Fresno - Open-Meteo,fresno_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2024-09-01,2024-09-30
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2024-09-01T00:00,25.3,16.3,206.0,,2.1,2.2,162.0,113.47788,39.75,0.0,0.0,9.0,323.13,12.617464,999.62836
2024-09-01T01:00,24.1,15.7,234.0,,7.0,2.2,148.0,132.39793,37.5,0.0,0.0,8.534353,332.3541,13.571723,1000.0516
2024-09-01T02:00,24.3,16.2,273.0,,13.7,2.2,128.0,140.2636,35.8,0.0,0.0,7.8954163,335.77228,14.235273,1000.0957
2024-09-01T03:00,25.1,16.9,304.0,,19.2,2.1,108.0,137.28743,32.6,0.0,0.0,7.5170207,343.3007,17.314432,1000.2875
2024-09-01T04:00,25.0,16.9,321.0,,22.4,2.0,89.0,126.65816,31.6,0.0,0.0,9.178235,334.44006,18.972025,1000.74915
2024-09-01T05:00,22.8,15.5,329.0,,24.3,1.9,69.0,110.501686,30.7,0.0,0.0,9.83268,336.2505,21.108992,1000.9169
2024-09-01T06:00,20.0,13.6,333.0,,24.9,1.7,53.0,89.24319,29.05,0.0,0.0,7.754637,338.19852,23.859608,1000.861
2024-09-01T07:00,17.2,11.8,331.0,,23.8,1.4,40.0,63.94558,27.95,0.0,52.0,7.42159,309.09384,26.143398,1000.5264
2024-09-01T08:00,14.7,10.1,325.0,,21.4,1.1,30.0,49.40972,27.3,0.0,81.0,9.693296,301.32864,27.720558,1000.6031
2024-09-01T09:00,12.5,8.6,315.0,,18.9,0.9,24.0,49.670135,25.85,0.0,2.0,9.449572,319.63553,31.56414,1000.6521
