latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,station_id,station_name,location_slug,source_air_quality,source_weather,period_start,period_end
34.099998474121094,-118.19999694824219,91.0,0,,,LA_OPENMETEO,Los Angeles - Open-Meteo,los_angeles_ca,https://air-quality-api.open-meteo.com/v1/air-quality,https://archive-api.open-meteo.com/v1/archive,2023-04-01,2023-04-30
time,pm10_ug_m3,pm2_5_ug_m3,carbon_monoxide_ug_m3,carbon_dioxide_ppm,nitrogen_dioxide_ug_m3,sulphur_dioxide_ug_m3,ozone_ug_m3,us_aqi,temperature_2m,rain,cloud_cover,wind_speed_10m,wind_direction_10m,relative_humidity_2m,surface_pressure
2023-04-01T00:00,30.7,18.3,242.0,,16.3,8.1,142.0,83.75,15.1,0.0,100.0,15.629971,241.07367,64.263855,1010.2566
2023-04-01T01:00,27.8,16.3,263.0,,39.2,7.4,110.0,84.03368,13.65,0.0,100.0,14.986553,245.89777,70.57912,1010.2018
2023-04-01T02:00,30.3,18.4,296.0,,71.7,6.5,65.0,84.21985,12.7,0.0,100.0,8.759178,279.46225,77.15244,1009.8686
2023-04-01T03:00,32.6,20.2,410.0,,106.1,6.4,17.0,84.58333,12.05,0.0,100.0,6.1094027,315.0001,82.99681,1009.3489
2023-04-01T04:00,39.3,25.1,600.0,,115.5,8.2,3.0,84.71631,12.5,0.0,100.0,4.6938257,302.47116,77.90692,1009.3664
2023-04-01T05:00,49.9,32.7,849.0,,117.2,11.0,0.0,84.920204,11.25,0.0,100.0,3.6,53.13002,87.499344,1009.7138
2023-04-01T06:00,59.4,39.5,1110.0,,115.1,14.4,0.0,85.19503,10.25,0.0,100.0,5.1544156,77.90526,91.02872,1009.67487
2023-04-01T07:00,63.1,42.3,1184.0,,112.0,16.0,0.0,85.25709,9.9,0.0,100.0,2.5959969,33.6901,89.1731,1009.76013
2023-04-01T08:00,62.9,42.4,1198.0,,106.3,17.2,0.0,85.22163,9.7,0.0,68.0,3.219938,26.564985,89.460335,1009.3566
2023-04-01T09:00,63.8,43.4,1193.0,,99.3,18.4,0.0,85.088646,10.2,0.0,10.0,3.096837,54.46224,81.92493,1009.3762
2023-04-01T10:00,65.9,44.9,1187.0,,92.9,19.0,0.0,84.83156,10.0,0.0,0.0,2.968636,14.036275,81.89895,1009.07153
2023-04-01T11:00,67.5,46.1,1168.0,,86.3,19.3,0.0,84.55674,10.1,0.0,0.0,1.835647,348.6901,81.07491,1008.68005
2023-04-01T12:00,72.9,49.9,1337.0,,100.8,19.0,0.0,84.680855,8.75,0.0,0.0,8.473393,77.735245,81.73537,1008.62714
2023-04-01T13:00,71.2,48.9,1385.0,,128.2,18.8,0.0,85.79788,8.3,0.0,0.0,7.5942082,31.429514,81.67595,1008.4116
2023-04-01T14:00,69.4,47.7,1450.0,,166.8,18.6,0.0,87.74283,10.5,0.0,3.0,1.835647,348.6901,68.27721,1008.7945
2023-04-01T15:00,82.4,56.9,1432.0,,197.1,17.8,11.0,100.930855,10.8,0.0,7.0,1.8,306.86996,72.48441,1009.3997
2023-04-01T16:00,93.4,64.3,1257.0,,185.5,16.5,45.0,98.55457,13.35,0.0,1.0,2.5455842,8.130019,66.55208,1009.8936
2023-04-01T17:00,69.8,47.4,994.0,,156.2,14.9,93.0,93.83865,15.4,0.0,0.0,3.5455887,113.962494,59.905426,1009.67444
2023-04-01T18:00,58.9,39.6,689.0,,114.6,12.9,148.0,96.241135,17.2,0.0,0.0,6.1305785,139.76372,56.01973,1009.44476
2023-04-01T19:00,52.4,34.9,564.0,,87.7,11.9,174.0,98.07625,18.8,0.0,0.0,5.815978,201.80147,55.67278,1009.6031
2023-04-01T20:00,47.0,31.1,482.0,,60.2,11.1,193.0,99.50355,19.75,0.0,0.0,10.182337,224.9999,54.806576,1009.24176
2023-04-01T21:00,40.0,26.1,396.0,,32.3,9.8,202.0,100.74999,19.45,0.0,0.0,16.199999,233.13002,54.00244,1009.0332
2023-04-01T22:00,32.9,21.2,325.0,,20.3,8.3,192.0,101.666664,18.5,0.0,0.0,18.089775,238.84076,53.035282,1008.7015
2023-04-01T23:00,28.1,18.0,263.0,,14.3,6.5,170.0,102.15624,18.1,0.0,0.0,16.610792,240.10118,53.833923,1008.38983
